rating_date,local_currency,foreign_currency,產業類別,證券代號,公司名稱,快速連結,每股淨值,指標1,指標2_1_1,指標2_2_1,指標2_3_1,指標3_1,指標3_2,指標4_1_1,指標4_2_1,指標4_3_1,指標5,指標6,指標7,指標8,指標9,指標2_1_2,指標2_2_2,指標2_3_2,指標4_1_2,指標4_2_2,指標4_3_2,en_name
,,,電腦及週邊設備業,3416,融程電,"

財報電子書

重大訊息
","109Q2     28.35
",普通交易,106,107,108,23.76,2.63,107,108,109Q2,"      0.00
",0,0,無,無,"                134,492
","                205,026
","                241,211
","                 93,936
","                265,740
","                 97,224
",Winmate Inc.
,,,通信網路業,3419,譁裕,"

財報電子書

重大訊息
","109Q2     11.57
",普通交易,106,107,108,43.27,1.86,107,108,109Q2,"      0.00
",0,9.39,無,無,"                -80,587
","                 71,049
","                -69,757
","                148,625
","                 11,430
","                 21,643
","WHA YU INDUSTRIAL CO.,LTD."
,,,電子零組件業,3432,台端,"

財報電子書

重大訊息
","109Q2     22.68
",普通交易,106,107,108,19.53,7.92,107,108,109Q2,"      0.00
",0,0,無,無,"                -22,336
","                279,623
","                 45,350
","               -429,995
","                -63,796
","                -12,496
","TAI TWUN ENTERPRISE CO. ,LTD."
,,,光電業,3437,榮創,"

財報電子書

重大訊息
","109Q2     17.26
",普通交易,106,107,108,44.66,1.55,107,108,109Q2,"      0.00
",0,0,無,無,"                 98,008
","               -386,785
","               -207,225
","                 13,333
","               -415,098
","               -292,340
",Advanced Optoelectronic Technology Inc.
,,,半導體業,3443,創意,"

財報電子書

重大訊息
","109Q2     28.13
",普通交易,106,107,108,56.71,1.55,107,108,109Q2,"      0.00
",0,0,無,無,"                854,809
","                988,156
","                633,467
","                227,058
","                107,953
","              1,636,134
",Global Unichip Corp.
,,,其他電子業,3450,聯鈞,"

財報電子書

重大訊息
","109Q2     25.68
",普通交易,106,107,108,33.38,2.12,107,108,109Q2,"      0.00
",0,0,無,無,"                749,907
","                595,153
","                239,226
","              1,740,517
","              1,069,745
","                538,469
",ELITE ADVANCED LASER CORPORATION
,,,光電業,3454,晶睿,"

財報電子書

重大訊息
","109Q3     32.84
",普通交易,106,107,108,35.75,2.5,107,108,109Q3,"      0.00
",9.8,0,無,無,"                430,456
","                329,578
","                274,905
","                 73,673
","                808,770
","                319,734
",VIVOTEK INC.
,,,光電業,3481,群創,"

財報電子書

重大訊息
","109Q2     22.75
",普通交易,106,107,108,38.66,1.19,107,108,109Q2,"      0.00
",0,0,無,無,"             37,028,609
","              2,222,762
","            -17,442,990
","             52,579,619
","             13,835,382
","              1,308,541
",INNOLUX CORPORATION
,,,電腦及週邊設備業,3494,誠研,"

財報電子書

重大訊息
","109Q2      5.87
",普通交易,106,107,108,49.61,1.25,107,108,109Q2,"      0.63
",23.27,12.92,無,無,"               -338,101
","               -287,246
","               -331,561
","                165,040
","                -20,469
","               -236,447
",HiTi Digital Inc.
,,,電子零組件業,3501,維熹,"

財報電子書

重大訊息
","109Q2     46.92
",普通交易,106,107,108,26.56,3.01,107,108,109Q2,"      0.00
",2.62,4.44,無,無,"                527,346
","                707,876
","                520,487
","                726,465
","              1,302,062
","                312,747
","Well Shin Technology Co., Ltd."
,,,光電業,3504,揚明光,"

財報電子書

重大訊息
","109Q3     28.20
",普通交易,106,107,108,45.17,1.67,107,108,109Q3,"      0.00
",0,0,無,無,"               -149,021
","                179,351
","                  4,549
","                107,621
","                545,240
","                142,975
",Young Optics Inc.
,,,電腦及週邊設備業,3515,華擎,"

財報電子書

重大訊息
","109Q2     51.48
",普通交易,106,107,108,45.24,2.13,107,108,109Q2,"      0.00
",0,0,無,無,"                468,980
","                592,924
","                597,477
","             -1,339,412
","              1,346,368
","                627,508
",ASROCK Incorporation
,,,其他電子業,3518,柏騰,"

財報電子書

重大訊息
","109Q2     16.91
",普通交易,106,107,108,35.03,1.96,107,108,109Q2,"      0.00
",0,15.87,無,無,"               -243,115
","               -338,307
","               -197,484
","                -20,005
","               -113,957
","                 -7,338
","Paragon Technologies Co., Ltd."
,,,電子通路業,3528,安馳,"

財報電子書

重大訊息
","109Q2     21.23
",普通交易,106,107,108,61.12,1.61,107,108,109Q2,"      2.55
",0,0,無,無,"                164,391
","                177,388
","                181,794
","                136,131
","                230,340
","                154,006
","ANSWER TECHNOLOGY CO., LTD."
,,,半導體業,3530,晶相光,"

財報電子書

重大訊息
","109Q2     25.69
",普通交易,106,107,108,31.76,3.78,107,108,109Q2,"      0.00
",0,0,無,無,"                204,087
","                157,432
","                156,010
","                143,192
","                128,865
","               -217,176
","Silicon Optronics, Inc."
,,,半導體業,3532,台勝科,"

財報電子書

重大訊息
","109Q2     50.97
",普通交易,106,107,108,14.29,4.54,107,108,109Q2,"      0.00
",9.41,0,無,無,"              2,242,774
","              5,580,459
","              2,125,798
","              7,200,658
","              4,363,541
","              1,251,625
",FORMOSA SUMCO TECHNOLOGY CORPORATION
,,,電子零組件業,3533,嘉澤,"

財報電子書

重大訊息
","109Q2    114.46
",普通交易,106,107,108,31.42,2.4,107,108,109Q2,"      0.00
",1.8,2.26,無,無,"                956,301
","              1,608,567
","              2,076,043
","              1,508,279
","              3,359,700
","              1,920,499
","LOTES CO., LTD"
,,,光電業,3535,晶彩科,"

財報電子書

重大訊息
","109Q2     12.70
",普通交易,106,107,108,54.06,2.07,107,108,109Q2,"     42.60
",0,0,"有詳細資料(一)
詳細資料(二)
",無,"               -128,790
","                 84,206
","                116,473
","                273,605
","                -37,464
","                -76,276
","Favite, Inc."
,,,半導體業,3536,誠創,"

財報電子書

重大訊息
","109Q2      1.83
",變更交易,106,107,108,79.98,1.06,107,108,109Q2,"      0.00
",5.11,0,無,無,"                  4,739
","                -65,685
","               -354,206
","                 -5,949
","                156,197
","                 36,403
",Sintronic Technology Inc.
,,,光電業,3543,州巧,"

財報電子書

重大訊息
","109Q2     35.15
",普通交易,106,107,108,42.06,2.08,107,108,109Q2,"      0.00
",0.48,0.29,無,無,"                  9,569
","                 64,020
","                 96,183
","                242,136
","                510,548
","                 41,843
","JOCHU TECHNOLOGY CO., LTD."
,,,半導體業,3545,敦泰,"

財報電子書

重大訊息
","109Q2     26.46
",普通交易,106,107,108,31.28,2.61,107,108,109Q2,"      0.00
",0,70.43,"有詳細資料(一)
詳細資料(二)
",無,"                -79,680
","             -2,451,642
","               -175,249
","                739,635
","                345,168
","             -1,094,994
","FocalTech Systems Co., Ltd."
,,,電子零組件業,3550,聯穎,"

財報電子書

重大訊息
","109Q2     20.34
",普通交易,106,107,108,53.29,2.14,107,108,109Q2,"      0.00
",0,11.76,無,無,"                124,221
","                116,663
","                 49,211
","                265,688
","                324,951
","                158,740
",Copartner Technology Corporation
,,,光電業,3563,牧德,"

財報電子書

重大訊息
","109Q2     54.22
",普通交易,106,107,108,38.13,2.75,107,108,109Q2,"      0.00
",0,0,無,無,"                462,744
","              1,296,402
","                852,599
","              1,473,904
","                153,142
","                176,841
","MACHVISION,INC"
,,,光電業,3576,聯合再生,"

財報電子書

重大訊息
","109Q2      7.07
",普通交易,106,107,108,53.43,1.23,107,108,109Q2,"      0.00
",0,12,無,無,"             -4,154,163
","               -468,294
","             -5,686,065
","               -981,284
","             -1,224,726
","              1,329,300
","United Renewable Energy Co., Ltd."
,,,半導體業,3583,辛耘,"

財報電子書

重大訊息
","109Q2     31.86
",普通交易,106,107,108,40.91,1.86,107,108,109Q2,"      0.00
",2.6,1.16,無,無,"                328,459
","                417,770
","                322,699
","                727,023
","                203,063
","                261,964
",Scientech Corporation
,,,半導體業,3588,通嘉,"

財報電子書

重大訊息
","109Q2     27.24
",普通交易,106,107,108,19.32,3.94,107,108,109Q2,"     26.26
",0,0,無,無,"                 20,560
","                 37,015
","                 23,377
","                129,302
","                -24,307
","                 18,841
",Leadtrend Technology Corporation
,,,光電業,3591,艾笛森,"

財報電子書

重大訊息
","109Q2     20.16
",普通交易,106,107,108,25.04,2.42,107,108,109Q2,"      0.00
",0,0,無,無,"               -189,872
","                 37,233
","               -286,302
","                220,123
","                232,135
","                 28,040
",EDISON OPTO CORPORATION
,,,電子零組件業,3593,力銘,"

財報電子書

重大訊息
","109Q2      5.15
",普通交易,106,107,108,61.51,0.51,107,108,109Q2,"     10.17
",29.54,70.14,無,無,"                  2,087
","               -146,504
","               -176,940
","                198,280
","                -84,088
","                -80,077
",logah technology corp
,,,通信網路業,3596,智易,"

財報電子書

重大訊息
","109Q2     50.76
",普通交易,106,107,108,59.49,1.57,107,108,109Q2,"      0.00
",6.33,0,無,無,"                607,243
","                871,519
","              1,313,498
","              1,815,108
","              2,496,825
","               -294,486
",Arcadyan Technology Corporation
,,,電子零組件業,3605,宏致,"

財報電子書

重大訊息
","109Q2     34.48
",普通交易,106,107,108,54.86,1.66,107,108,109Q2,"     18.26
",4.74,6.89,無,無,"                 75,167
","                234,843
","                311,498
","                303,575
","                684,572
","                376,935
","ACES ELECTRONICS CO., LTD."
,,,電子零組件業,3607,谷崧,"

財報電子書

重大訊息
","109Q2     22.55
",普通交易,106,107,108,33.76,2.24,107,108,109Q2,"      0.00
",0,0,無,無,"               -395,810
","               -837,986
","               -566,859
","                132,131
","                -91,961
","                 95,805
","Coxon Precise Industrial Co., Ltd"
,,,其他電子業,3617,碩天,"

財報電子書

重大訊息
","109Q2     51.98
",普通交易,106,107,108,58.04,1.43,107,108,109Q2,"      7.06
",2.26,10.43,無,無,"                575,257
","                584,743
","                506,107
","                449,062
","                444,578
","                276,677
","Cyber Power Systems, Inc."
,,,光電業,3622,洋華,"

財報電子書

重大訊息
","109Q2     29.98
",普通交易,106,107,108,11.28,6.65,107,108,109Q2,"      0.00
",11.1,8.94,無,無,"                 -5,589
","                118,978
","                133,677
","                -29,049
","                 16,499
","                 14,953
","YOUNG FAST OPTOELECTRONICS CO., LTD"
